alertmanager  | 2026-02-08 22:56:23.327 | time=2026-02-08T17:26:23.327Z level=INFO source=cluster.go:192 msg="setting advertise address explicitly" component=cluster addr=172.18.0.3 port=9094
alertmanager  | 2026-02-08 22:56:23.338 | time=2026-02-08T17:26:23.338Z level=INFO source=cluster.go:682 msg="Waiting for gossip to settle..." component=cluster interval=2s
alertmanager  | 2026-02-08 22:56:23.369 | time=2026-02-08T17:26:23.367Z level=INFO source=coordinator.go:111 msg="Loading configuration file" component=configuration file=/etc/alertmanager/alertmanager.yml
alertmanager  | 2026-02-08 22:56:23.384 | time=2026-02-08T17:26:23.383Z level=INFO source=coordinator.go:124 msg="Completed loading of configuration file" component=configuration file=/etc/alertmanager/alertmanager.yml
alertmanager  | 2026-02-08 22:56:23.390 | time=2026-02-08T17:26:23.390Z level=INFO source=tls_config.go:354 msg="Listening on" address=[::]:9093
alertmanager  | 2026-02-08 22:56:23.390 | time=2026-02-08T17:26:23.390Z level=INFO source=tls_config.go:357 msg="TLS is disabled." http2=false address=[::]:9093
prometheus    | 2026-02-08 22:56:24.217 | time=2026-02-08T17:26:24.211Z level=INFO source=main.go:1589 msg="updated GOGC" old=100 new=75
prometheus    | 2026-02-08 22:56:24.217 | time=2026-02-08T17:26:24.214Z level=INFO source=main.go:704 msg="Leaving GOMAXPROCS=8: CPU quota undefined" component=automaxprocs
prometheus    | 2026-02-08 22:56:24.217 | time=2026-02-08T17:26:24.214Z level=INFO source=memlimit.go:198 msg="GOMEMLIMIT is updated" component=automemlimit package=github.com/KimMachineGun/automemlimit/memlimit GOMEMLIMIT=3698823168 previous=9223372036854775807
prometheus    | 2026-02-08 22:56:24.217 | time=2026-02-08T17:26:24.214Z level=INFO source=main.go:752 msg="No time or size retention was set so using the default time retention" duration=15d
prometheus    | 2026-02-08 22:56:24.217 | time=2026-02-08T17:26:24.214Z level=INFO source=main.go:803 msg="Starting Prometheus Server" mode=server version="(version=3.9.1, branch=HEAD, revision=9ec59baffb547e24f1468a53eb82901e58feabd8)"
prometheus    | 2026-02-08 22:56:24.217 | time=2026-02-08T17:26:24.214Z level=INFO source=main.go:808 msg="operational information" build_context="(go=go1.25.5, platform=linux/arm64, user=root@61c3a9212c9e, date=20260107-16:11:39, tags=netgo,builtinassets)" host_details="(Linux 6.10.14-linuxkit #1 SMP Tue Apr 15 16:00:54 UTC 2025 aarch64 f2dfd1bce200 (none))" fd_limits="(soft=1048576, hard=1048576)" vm_limits="(soft=unlimited, hard=unlimited)"
prometheus    | 2026-02-08 22:56:24.239 | time=2026-02-08T17:26:24.239Z level=INFO source=web.go:684 msg="Start listening for connections" component=web address=0.0.0.0:9090
prometheus    | 2026-02-08 22:56:24.246 | time=2026-02-08T17:26:24.246Z level=INFO source=main.go:1331 msg="Starting TSDB ..."
prometheus    | 2026-02-08 22:56:24.252 | time=2026-02-08T17:26:24.252Z level=INFO source=tls_config.go:354 msg="Listening on" component=web address=[::]:9090
prometheus    | 2026-02-08 22:56:24.252 | time=2026-02-08T17:26:24.252Z level=INFO source=tls_config.go:357 msg="TLS is disabled." component=web http2=false address=[::]:9090
prometheus    | 2026-02-08 22:56:24.276 | time=2026-02-08T17:26:24.271Z level=INFO source=head.go:681 msg="Replaying on-disk memory mappable chunks if any" component=tsdb
prometheus    | 2026-02-08 22:56:24.276 | time=2026-02-08T17:26:24.276Z level=INFO source=head.go:767 msg="On-disk memory mappable chunks replay completed" component=tsdb duration=35.25µs
prometheus    | 2026-02-08 22:56:24.276 | time=2026-02-08T17:26:24.276Z level=INFO source=head.go:775 msg="Replaying WAL, this may take a while" component=tsdb
prometheus    | 2026-02-08 22:56:24.281 | time=2026-02-08T17:26:24.277Z level=INFO source=head.go:848 msg="WAL segment loaded" component=tsdb segment=0 maxSegment=0 duration=1.15975ms
prometheus    | 2026-02-08 22:56:24.284 | time=2026-02-08T17:26:24.277Z level=INFO source=head.go:885 msg="WAL replay completed" component=tsdb checkpoint_replay_duration=267.625µs wal_replay_duration=1.400875ms wbl_replay_duration=83ns chunk_snapshot_load_duration=0s mmap_chunk_replay_duration=35.25µs total_replay_duration=1.726458ms
prometheus    | 2026-02-08 22:56:24.294 | time=2026-02-08T17:26:24.293Z level=INFO source=main.go:1352 msg="filesystem information" fs_type=EXT4_SUPER_MAGIC
prometheus    | 2026-02-08 22:56:24.294 | time=2026-02-08T17:26:24.293Z level=INFO source=main.go:1355 msg="TSDB started"
prometheus    | 2026-02-08 22:56:24.294 | time=2026-02-08T17:26:24.293Z level=INFO source=main.go:1542 msg="Loading configuration file" filename=/etc/prometheus/prometheus.yml
prometheus    | 2026-02-08 22:56:24.309 | time=2026-02-08T17:26:24.308Z level=INFO source=main.go:1582 msg="Completed loading of configuration file" db_storage=916ns remote_storage=6.916µs web_handler=458ns query_engine=875ns scrape=5.853667ms scrape_sd=102.375µs notify=105.375µs notify_sd=6.208µs rules=5.758667ms tracing=18.917µs filename=/etc/prometheus/prometheus.yml totalDuration=14.486167ms
prometheus    | 2026-02-08 22:56:24.309 | time=2026-02-08T17:26:24.308Z level=INFO source=manager.go:202 msg="Starting rule manager..." component="rule manager"
prometheus    | 2026-02-08 22:56:24.309 | time=2026-02-08T17:26:24.309Z level=INFO source=main.go:1316 msg="Server is ready to receive web requests."
web           | 2026-02-08 22:56:24.796 | DEBUG:  True
alertmanager  | 2026-02-08 22:56:25.340 | time=2026-02-08T17:26:25.339Z level=INFO source=cluster.go:707 msg="gossip not settled" component=cluster polls=0 before=0 now=1 elapsed=2.001417251s
grafana       | 2026-02-08 22:56:26.240 | logger=settings t=2026-02-08T17:26:26.239603459Z level=info msg="Starting Grafana" version=12.3.2 commit=df2547decd50d14defa20ec9ce1c2e2bc9462d72 branch=release-12.3.2 compiled=2026-02-08T17:26:26Z
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275054751Z level=info msg="Config loaded from" file=/usr/share/grafana/conf/defaults.ini
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275074209Z level=info msg="Config loaded from" file=/etc/grafana/grafana.ini
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275076918Z level=info msg="Config overridden from command line" arg="default.paths.data=/var/lib/grafana"
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275078668Z level=info msg="Config overridden from command line" arg="default.paths.logs=/var/log/grafana"
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275080376Z level=info msg="Config overridden from command line" arg="default.paths.plugins=/var/lib/grafana/plugins"
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275082168Z level=info msg="Config overridden from command line" arg="default.paths.provisioning=/etc/grafana/provisioning"
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275083834Z level=info msg="Config overridden from command line" arg="default.log.mode=console"
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275085584Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_DATA=/var/lib/grafana"
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275087959Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_LOGS=/var/log/grafana"
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275089376Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_PLUGINS=/var/lib/grafana/plugins"
grafana       | 2026-02-08 22:56:26.275 | logger=settings t=2026-02-08T17:26:26.275090834Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_PROVISIONING=/etc/grafana/provisioning"
